step,q1,q2,cv,q3,ch,mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae
41,10.575769932760613,-10.168690641833644,-0.0009314130240411471,10.612912180170275,-9.323343352468507e-05,0.00022207366419024765,0.00014490746252704412,8.472408808302134e-05,0.0004213126958347857,0.00023735041031613946,0.00387879999470897,0.0,4.0,0.00021446109167300165
42,10.444779778957264,-10.137875010378547,-0.0009043806955998626,10.288100618979472,-5.806687290589807e-05,0.00022780441213399172,0.00015963183250278234,0.00010231466876575723,0.0004157624498475343,0.00023350869014393538,0.0038124999991850927,0.0,4.0,0.00021446109167300165
43,10.764332722763982,-10.527227010167032,-0.001131874607279816,10.38579605257569,-0.00018989623963116154,0.00022939920017961413,0.00010440884216222912,-0.0001460851781303063,0.0004271598591003567,0.0002399429358774796,0.004878499996266328,0.0,4.0,0.00021446109167300165
44,10.87503131646687,-9.896037390623142,-0.0009551925152456679,10.366957467795284,-0.00014460998728453163,0.00020716656581498682,0.0001184068969450891,5.314692316460423e-05,0.00042014391510747373,0.0002369685680605471,0.004277700005332008,0.0,4.0,0.00020716656581498682
45,10.983906867528308,-9.767675137507839,-0.0009276491469245613,10.313780016034409,-0.00015799297769580596,0.00021336007921490818,0.00011094156070612371,8.586035983171314e-05,0.00041970639722421765,0.00023693201364949346,0.005012100009480491,0.0,4.0,0.00020716656581498682
46,10.621136990435762,-10.259538758119891,-0.0009370611718745518,10.311426209643793,-0.00026682861291064426,0.00019954267190769315,6.694633339066058e-05,7.453784928657115e-05,0.00042045561713166535,0.00023623087326996028,0.007909799998742528,0.0,4.0,0.00019954267190769315
47,10.611855757983266,-10.2924804747507,-0.0009111708767750933,10.254403027019798,-0.000318291420561936,0.00020131342171225697,4.3982581701129675e-05,0.00010509845742490143,0.0004202318377792835,0.0002359407808398828,0.007443200011039153,0.0,4.0,0.00019954267190769315
48,10.467069127438734,-9.720066622099846,-0.0007937738378044755,10.492424342659115,-0.00011721989724546153,0.00025111110880970955,0.0001293720561079681,0.00023006436822470278,0.00041239967686124146,0.00023260831949301064,0.0069370999990496784,0.0,4.0,0.00019954267190769315
49,10.712311593582063,-10.385973942255275,-0.0010727069726216315,10.40445600334029,-0.00017717787971366404,0.00021304770780261606,0.00010876816668314859,-8.025816350709647e-05,0.0004245317541062832,0.00023863271053414792,0.006436499999836087,0.0,4.0,0.00019954267190769315
50,10.893634797095372,-10.208658194639018,-0.001088598260293136,10.63666192999966,-0.0002966936666938314,0.0002035464276559651,5.376158151193522e-05,-9.212230361299589e-05,0.0004272416408639401,0.0002410601737210527,0.004152499997871928,0.0,4.0,0.00019954267190769315
51,10.889790589025926,-10.193829584306075,-0.001124440026352647,10.321350268740611,-0.0003429111993427029,0.00020962642156518996,3.20368490065448e-05,-0.00014382562949322164,0.0004239971749484539,0.00023864602553658187,0.004377199991722591,0.0,4.0,0.00019954267190769315
52,11.03497550775612,-10.221522868265392,-0.0009851258726055548,10.200186240309666,-0.00028623710281235103,0.00018795623327605426,5.749984848080203e-05,2.9239316063467413e-05,0.0004256289976183325,0.00023945678549353033,0.007017800002358854,0.0,4.0,0.00018795623327605426
53,11.129613287930086,-10.234608985976076,-0.0009649363059367662,10.116992586071962,-0.00030247423626166155,0.00019310950301587582,5.010777385905385e-05,5.5802192946430296e-05,0.0004266000469215214,0.0002399280056124553,0.006251099999644794,0.0,4.0,0.00018795623327605426
54,11.013516086729956,-9.925860776126134,-0.0009634601659269917,10.33017684325532,-0.0003577343479039605,0.00018310826271772385,2.268377284053713e-05,4.896032260148786e-05,0.0004224650328978896,0.00023832394799683243,0.006588399992324412,0.0,4.0,0.00018310826271772385
55,11.073756985359534,-9.833838142900307,-0.000941610804588064,10.315321011238325,-0.0003938456415420198,0.00018516807176638395,5.463465640787035e-06,7.484927482437342e-05,0.0004220791452098638,0.0002382803795626387,0.004556999992928468,0.0,4.0,0.00018310826271772385
56,10.885527290367706,-10.010817610803356,-0.0008473351680257138,10.416813207660878,-0.0001979302876994247,0.0002365124673815444,9.568851965013891e-05,0.00018988800002261996,0.00042232961277477443,0.0002381437225267291,0.003962999995565042,0.0,4.0,0.00018310826271772385
57,10.889044511760737,-10.1618024889431,-0.0010759466761454338,10.338056283051657,-0.0003175395398051292,0.00019773698295466602,4.317431739764288e-05,-8.551380597054958e-05,0.00042370305163785815,0.00023855673498474061,0.004125999999814667,0.0,4.0,0.00018310826271772385
58,10.905891841044305,-10.41491584381427,-0.0010648843434925993,10.359645534708754,-0.000465403320765835,0.00018795880896504968,-2.0775318262167275e-05,-6.290592136792839e-05,0.000427661114372313,0.00024049292551353574,0.008264599993708543,0.0,4.0,0.00018310826271772385
59,10.89219117799538,-10.184798099468495,-0.0009219930317249164,9.979134514388017,-0.0003808035029853367,0.00019089736451860517,1.4043143892195076e-05,9.258391219191253e-05,0.0004207770398352295,0.0002361853257752955,0.005101899994770065,0.0,4.0,0.00018310826271772385
60,11.273110659678835,-10.104021272527064,-0.0010675028640836468,10.171453556641572,-0.00045625851279840066,0.00018849637126550078,-2.0303203200455755e-05,-6.499368464574218e-05,0.0004276913241483271,0.00024099726579152048,0.007000099998549558,0.0,4.0,0.00018310826271772385
61,11.158829597521098,-10.17864505513744,-0.0009252398349880501,10.078182392669675,-0.0004610351751012244,0.00019743973098229617,-2.191410749219358e-05,0.0001022821816150099,0.0004259599663782865,0.00023960269754752517,0.0057819000066956505,0.0,4.0,0.00018310826271772385
62,11.111617207513033,-10.17569760605343,-0.000951613532190592,10.12366032348652,-0.00043592343892440773,0.00018626739620231092,-1.0523821401875466e-05,6.957032019272447e-05,0.0004255578387528658,0.00023941759718582034,0.00709169999754522,0.0,4.0,0.00018310826271772385
63,11.243453343093519,-10.15200924724602,-0.001091041679594837,10.494914484972716,-0.00041981918629664525,0.00019057160534430295,-2.6044290279969573e-06,-8.545881428290159e-05,0.0004308885254431516,0.0002433346671750769,0.00703020000946708,0.0,4.0,0.00018310826271772385
64,11.181982464201344,-10.157747296384954,-0.0010614581662176008,10.404652990120393,-0.00041299144171716624,0.00018137882580049336,3.074310370720923e-07,-5.4052932682679966e-05,0.00042909011244773865,0.00024206483794841915,0.006794400003855117,0.0,4.0,0.00018137882580049336
65,10.826082583219069,-10.25427648373061,-0.0009431139680896889,10.395875216110687,-0.00032705734805108763,0.0001953005266841501,3.996892337454483e-05,7.784526678733528e-05,0.0004244835290592164,0.0002389043802395463,0.0067519000003812835,0.0,4.0,0.00018137882580049336
66,11.194880746298375,-10.130315934487683,-0.0010457348072847041,10.210727347048667,-0.0004336483089676209,0.00017939924146048725,-9.752649930305779e-06,-4.010321572422981e-05,0.0004271159414201975,0.0002406251587672159,0.0061163000063970685,0.0,4.0,0.00017939924146048725
67,11.308896963955231,-9.829541948712766,-0.0009380726741975778,10.148115962979475,-0.0003052105353643675,0.00019829324446618557,4.4823798816651106e-05,8.447887375950813e-05,0.0004243589355610311,0.0002395113988313824,0.004351499999756925,0.0,4.0,0.00017939924146048725
68,10.976417737553717,-10.312475412171509,-0.0010426923013659706,10.32262785965613,-0.0004373695833205782,0.00017843917885329574,-9.286290151067078e-06,-3.711233148351312e-05,0.0004270546487532556,0.0002403034595772624,0.006477299990365282,0.0,4.0,0.00017843917885329574
69,11.156390189162455,-10.059315941824092,-0.001040857716588789,10.356551905117147,-0.0005448297455211423,0.0001905274111777544,-6.012270750943571e-05,-3.428389027249068e-05,0.00042687138193286955,0.0002408316358923912,0.006613400008063763,0.0,4.0,0.00017843917885329574
70,11.056223077002228,-10.193136656138165,-0.0009948789453026207,10.227550231650975,-0.0003314908152863895,0.00018014840316027403,3.6913654184900224e-05,1.8142971384804696e-05,0.0004258423869032413,0.00023969460744410753,0.007339500007219613,0.0,4.0,0.00017843917885329574
71,11.057590837201216,-10.11211682406995,-0.001091676222248563,10.474633785206072,-0.0003533703599538783,0.0001976888015633449,2.6874622562900186e-05,-9.582468919688836e-05,0.0004270717909093946,0.0002409840963082388,0.0075465000118128955,0.0,4.0,0.00017843917885329574
72,11.102162592708465,-10.16457096920632,-0.0009761245029507369,10.185080679287442,-0.00042147665010456507,0.00017757192836143076,-3.980807377956808e-06,4.080298822373152e-05,0.00042581529123708606,0.000239688582951203,0.0073673000006238,0.0,4.0,0.00017757192836143076
73,11.191150560375698,-10.457437731229321,-0.0010848953233216615,10.210078799850127,-0.0004570563718545674,0.00019225862342864275,-1.6980069631244987e-05,-7.784197077853605e-05,0.00043155482853762805,0.00024265761021524668,0.006474099995102733,0.0,4.0,0.00017757192836143076
74,11.044602119617961,-10.018886743269192,-0.000984711318471059,10.309159685659411,-0.00037511570209531665,0.00017640466103330255,1.5736368368379772e-05,2.677483280422166e-05,0.0004240364651195705,0.00023907098511699587,0.004001000008429401,0.0,4.0,0.00017640466103330255
75,10.967732045070957,-10.170006989724193,-0.0009561985839324359,10.097405331200658,-0.0003866489821926218,0.00018231871945317835,1.1546137102413923e-05,5.714509097742848e-05,0.00042287909309379756,0.000237704545725137,0.0040434000111417845,0.0,4.0,0.00017640466103330255
76,11.144488640853526,-10.159892742719322,-0.001043037739317697,10.350884649809439,-0.00040838151130037094,0.00017651551752351224,2.2738822735846043e-06,-3.450039366725832e-05,0.00042799272341653705,0.00024129508528858423,0.003947599994717166,0.0,4.0,0.00017640466103330255
77,11.128797657810589,-10.121320064603445,-0.0010420413224534464,10.323841856933461,-0.0004989058870289913,0.00018559407908469439,-3.891480446327478e-05,-3.581479541026056e-05,0.00042695325100794435,0.00024069345090538263,0.005967999997665174,0.0,4.0,0.00017640466103330255
78,11.068923628643692,-10.180568752619589,-0.0010031323613040152,10.24440126607541,-0.0003607884528413448,0.00017456503701396286,2.3643056920263916e-05,8.712959242984653e-06,0.0004260355490259826,0.00023986857559066266,0.004851400008192286,0.0,4.0,0.00017456503701396286
79,10.939757141452569,-10.204241913506689,-0.0009741444820790875,10.354134309146467,-0.0003676044508972493,0.00018199544865638018,2.1103791368659586e-05,4.2151761590503156e-05,0.00042526182369329035,0.00023946442524902523,0.0065620999957900494,0.0,4.0,0.00017456503701396286
80,11.15023411545036,-10.143252980816008,-0.0010332065003737212,10.235823565415782,-0.00042209063380530584,0.0001743259490467608,-4.351844836492091e-06,-2.5744950107764453e-05,0.0004267868062015623,0.0002404202095931396,0.006055799996829592,0.0,4.0,0.0001743259490467608
81,11.227746701355883,-9.954393463280663,-0.000973392667600921,10.20751207884286,-0.00035777159673818296,0.00018282489327248186,2.260252949781716e-05,4.360232560429722e-05,0.00042524165473878384,0.000239853048697114,0.004014199992525391,0.0,4.0,0.0001743259490467608
82,11.020400306219097,-10.24981107111561,-0.001030564865457087,10.302482598013807,-0.00042343993566865904,0.0001734105171635747,-3.7027348298579454e-06,-2.2994645405560732e-05,0.00042672670679166913,0.00024021796707529575,0.005164400005014613,0.0,4.0,0.0001734105171635747
83,11.069296931605388,-10.13639394700957,-0.0010617366110186948,10.392020026702099,-0.0003744498441798339,0.00018625296070240438,1.742118183756247e-05,-6.011479490553029e-05,0.0004268165794201195,0.00024065929756034166,0.00414400000590831,0.0,4.0,0.0001734105171635747
84,11.096411102015427,-10.159639990321889,-0.0009911066218626296,10.221295065085005,-0.0004132469590677371,0.00017232165555469692,-2.3587926989421248e-07,2.320553903700784e-05,0.0004259878769516945,0.0002398573560640216,0.005495300007169135,0.0,4.0,0.00017232165555469692
85,11.007739867925087,-10.140971072537596,-0.0009740509276697082,10.174380222290326,-0.0003894911620909745,0.00017771165585145354,1.0159885277971625e-05,3.835994721157476e-05,0.0004238430701661855,0.0002384837280260399,0.004752499997266568,0.0,4.0,0.00017232165555469692
86,11.120557605591049,-10.15658145043752,-0.001030965047279299,10.319996374993593,-0.0004050757001887265,0.00017335782467853278,3.654211468528956e-06,-2.1713778551202267e-05,0.00042726268293336034,0.0002408005966572091,0.006122100006905384,0.0,4.0,0.00017232165555469692
87,11.138008583549885,-10.337054954855056,-0.0010508788400396415,10.22043986217403,-0.00043474097053339267,0.00018020128482021391,-8.123693987727165e-06,-4.217188688926399e-05,0.0004291030636522919,0.00024140652385540307,0.0060185000038472936,0.0,4.0,0.00017232165555469692
88,11.060948250806048,-10.074566180296719,-0.000996290634745561,10.293633716549468,-0.0003855501240719799,0.00017266451322939247,1.155818608822301e-05,1.470778079237789e-05,0.0004249163612257689,0.00023947573208715767,0.0046131999988574535,0.0,4.0,0.00017232165555469692
89,11.110496923389096,-10.13297191657551,-0.0010297211065833037,10.304891261947652,-0.00045897288827961873,0.00017741991905495524,-2.0873238099738955e-05,-2.1734886104241014e-05,0.00042663313797675073,0.00024043844314292073,0.004453799992916174,0.0,4.0,0.00017232165555469692
90,11.076198955224138,-10.172239306311875,-0.0010077853917278908,10.254987015353052,-0.0003779707290430427,0.00017133723304141313,1.585247809998691e-05,3.3889155020006e-06,0.0004261396243236959,0.00023996793606784195,0.004096000004210509,0.0,4.0,0.00017133723304141313
91,10.999572372491944,-10.181882218577439,-0.000989478524055266,10.321134342582187,-0.00038002274541075237,0.00017624525935389102,1.5201265341602266e-05,2.4444962036795914e-05,0.00042562768794596195,0.00023970712209120393,0.004187200000160374,0.0,4.0,0.00017133723304141313
92,11.123868310432636,-10.150013097424258,-0.0010255541045179916,10.250752951419903,-0.000414728753336259,0.00017119543917942792,-9.297509677708149e-07,-1.6974830941762775e-05,0.00042658235179260373,0.00024029481573961675,0.005614900001091883,0.0,4.0,0.00017119543917942792
93,11.170793383408624,-10.035404938801294,-0.0009901158545962616,10.233783451346603,-0.000375188970614439,0.00017632797244004905,1.5658129996154457e-05,2.4066823243629187e-05,0.00042563947499729693,0.00023994746152311563,0.006643599990638904,0.0,4.0,0.00017119543917942792
94,11.046719094727264,-10.212289997960605,-0.0010234862885564425,10.290460247347045,-0.00041499601678417057,0.00017044399282895029,-3.135355655103922e-07,-1.476159377489239e-05,0.0004265325260348618,0.00024016830138862133,0.006188100000144914,0.0,4.0,0.00017044399282895029
95,11.041100679691155,-10.150917978488623,-0.0009867241692849073,10.204455223308194,-0.00039752133273254916,0.000174030676134862,6.7178625613451e-06,2.549459895817563e-05,0.00042480332194827497,0.00023910692834760994,0.0053484999953070655,0.0,4.0,0.00017044399282895029
96,11.106652643558569,-10.155590342846462,-0.0010232228936302803,10.299776673448648,-0.0004037536858838955,0.00017124043370131403,4.190384061075747e-06,-1.3437238521873951e-05,0.00042683081119321287,0.0002405032719252631,0.006939999992027879,0.0,4.0,0.00017044399282895029
97,11.118991791577168,-10.265342913649315,-0.0010321714853725329,10.233275064511993,-0.0004243283335740621,0.000173755397554487,-4.128734872210771e-06,-2.2127765987534076e-05,0.0004279200511518866,0.000240845067310147,0.004928099995595403,0.0,4.0,0.00017044399282895029
98,11.071105870440993,-10.107952108633423,-0.0010025697836052812,10.283070952442909,-0.0003923363107348443,0.0001705566537566483,8.811897714622319e-06,8.261289622168988e-06,0.00042543947347439826,0.00023971394693944603,0.00632870000845287,0.0,4.0,0.00017044399282895029
99,11.073406847738013,-10.15959395094876,-0.0010419407629525246,10.33032407091962,-0.0003882672392451476,0.00017874702461995184,1.1280433682259172e-05,-3.6683013604488224e-05,0.0004266227479092777,0.00024040188873186707,0.004224700009217486,0.0,4.0,0.00017044399282895029
100,11.092385357516878,-10.15963193343159,-0.0010000025965533612,10.240375141106062,-0.0004088755080987839,0.0001701436995062977,1.7794809537008405e-06,1.2744632840622216e-05,0.00042609829688444734,0.0002399524237262085,0.003915000008419156,0.0,4.0,0.0001701436995062977
